tourist_id,strategy,slot,rank,poi_id,poi_name,final_score,interest,personal_relevance,crowd_comfort,distance_fit,selected
63,popularity,3,1,P009,La Boqueria Market,0.9442455062541899,0.2,0.5082537700534759,0.9828877005347594,0.8924550625418987,1
63,popularity,3,2,P055,Ciutadella Park,0.8598730694826713,0.2,0.547824494949495,0.9894949494949495,0.7687306948267129,0
63,popularity,3,3,P004,Sant Antoni Market,0.6273938641052177,0.2,0.5160186796536796,0.9965367965367965,0.6939386410521764,0
63,popularity,3,4,P057,Encants Market,0.5758870324202409,0.2,0.513765,1.0,0.538870324202408,0
63,popularity,3,5,P033,Placa del Sol,0.5483698363436414,0.2,0.5430885198135198,0.9981351981351981,0.5336983634364144,0
2,popularity,3,1,P012,Barceloneta Beach,0.8956905459436998,0.2,0.5121904978354979,0.9783549783549783,0.766905459436997,0
2,popularity,3,2,P055,Ciutadella Park,0.8680251785970684,0.2,0.5162196464646465,0.9846464646464647,0.8502517859706838,1
2,popularity,3,3,P004,Sant Antoni Market,0.6197878454281178,0.2,0.545406038961039,0.9896103896103896,0.6178784542811779,0
2,popularity,3,4,P057,Encants Market,0.5778937916786064,0.2,0.5433904545454546,0.9954545454545455,0.5589379167860645,0
2,popularity,3,5,P033,Placa del Sol,0.5440311523951662,0.6,0.7319685198135197,0.9981351981351981,0.49031152395166155,0
21,popularity,3,1,P009,La Boqueria Market,0.9442455062541899,0.2,0.5038641176470589,0.9529411764705883,0.8924550625418987,0
21,popularity,3,2,P055,Ciutadella Park,0.8598730694826713,0.2,0.5463249494949495,0.974949494949495,0.7687306948267129,1
21,popularity,3,3,P004,Sant Antoni Market,0.6273938641052177,0.2,0.513931038961039,0.9896103896103896,0.6939386410521764,0
21,popularity,3,4,P057,Encants Market,0.5758870324202409,0.2,0.5117639393939394,0.9939393939393939,0.538870324202408,0
21,popularity,3,5,P033,Placa del Sol,0.5483698363436414,0.2,0.5430435198135198,0.9981351981351981,0.5336983634364144,0
16,popularity,3,1,P012,Barceloneta Beach,0.8924357299786431,0.2,0.5101870562770563,0.9627705627705627,0.7343572997864302,0
16,popularity,3,2,P055,Ciutadella Park,0.8683734575661073,0.6,0.7341584848484849,0.9684848484848485,0.8537345756610719,1
16,popularity,3,3,P004,Sant Antoni Market,0.6204479474874763,0.2,0.5400383982683983,0.9826839826839827,0.6244794748747629,0
16,popularity,3,4,P057,Encants Market,0.5797200197863649,0.2,0.5384124242424243,0.9924242424242424,0.5772001978636485,0
16,popularity,3,5,P033,Placa del Sol,0.5462723455958082,0.2,0.5115235198135198,0.9981351981351981,0.5127234559580816,0
91,popularity,3,1,P031,Park Guell,0.9468464232471427,0.2,0.47512395238978145,0.9889807162534435,0.8284642324714274,0
91,popularity,3,2,P012,Barceloneta Beach,0.8957429724931256,0.2,0.5261299350649351,0.9506493506493506,0.7674297249312559,1
91,popularity,3,3,P007,Barcelona Cathedral,0.878438887957724,0.6,0.7175150302730091,0.9720279720279721,0.8643888795772388,0
91,popularity,3,4,P055,Ciutadella Park,0.865664242778614,0.2,0.5267821717171717,0.9571717171717171,0.8266424277861394,0
91,popularity,3,5,P008,Picasso Museum,0.8590543963858465,0.2,0.4978879906459695,0.9757575757575757,0.8505439638584645,0
28,popularity,3,1,P009,La Boqueria Market,0.9432104121571895,0.2,0.5163052228163992,0.8987522281639929,0.8821041215718952,0
28,popularity,3,2,P031,Park Guell,0.9348915356614687,0.2,0.44114706004465165,0.9834710743801653,0.7089153566146861,0
28,popularity,3,3,P007,Barcelona Cathedral,0.8836061731419789,0.2,0.419853770479126,0.9682983682983684,0.9160617314197886,0
28,popularity,3,4,P008,Picasso Museum,0.8688653522084702,0.2,0.414072418497774,0.9684848484848485,0.9486535220847008,0
28,popularity,3,5,P010,Santa Maria del Mar,0.7427361760835403,0.2,0.4809564914548327,0.9515151515151515,0.9473617608354017,1
15,popularity,3,1,P009,La Boqueria Market,0.9432104121571895,0.6,0.7456868003565063,0.8859180035650625,0.8821041215718952,1
15,popularity,3,2,P039,Bunkers del Carmel,0.7011886580540319,0.2,0.4765101178451179,0.9784511784511785,0.711886580540318,0
15,popularity,3,3,P004,Sant Antoni Market,0.6391121278266935,0.6,0.7538049567099567,0.9670995670995671,0.811121278266934,0
15,popularity,3,4,P057,Encants Market,0.6079807997596199,0.6,0.7560343939393939,0.9893939393939394,0.859807997596199,0
15,popularity,3,5,P033,Placa del Sol,0.5732887135883473,1.0,0.9769725990675991,0.9906759906759907,0.782887135883472,0
44,popularity,3,1,P001,Sagrada Familia,0.9815574861722249,0.2,0.397685193172602,0.9959595959595959,0.8155748617222487,0
44,popularity,3,2,P031,Park Guell,0.9358126177379789,0.2,0.44898661770324344,0.977961432506887,0.7181261773797889,0
44,popularity,3,3,P012,Barceloneta Beach,0.9052002631881044,0.2,0.5273888528138528,0.9281385281385282,0.8620026318810435,0
44,popularity,3,4,P007,Barcelona Cathedral,0.8882783825908009,0.2,0.4598665803174928,0.9608391608391609,0.9627838259080093,1
44,popularity,3,5,P055,Ciutadella Park,0.8712104121571895,0.2,0.5283527777777778,0.9377777777777778,0.8821041215718952,0
193,popularity,3,1,P009,La Boqueria Market,0.9378475704348834,0.2,0.5295029679144385,0.8673796791443851,0.828475704348835,0
193,popularity,3,2,P031,Park Guell,0.9236886252458181,0.2,0.3683398563557655,0.9713498622589531,0.5968862524581813,1
193,popularity,3,3,P012,Barceloneta Beach,0.9055406429749586,0.2,0.5248756926406927,0.9264069264069265,0.8654064297495856,0
193,popularity,3,4,P010,Santa Maria del Mar,0.7402090985733341,0.2,0.469217593467139,0.9294765840220386,0.9220909857333407,0
193,popularity,3,5,P039,Bunkers del Carmel,0.6900642708714825,0.2,0.4706507575757576,0.9757575757575757,0.6006427087148248,0
134,popularity,3,1,P009,La Boqueria Market,0.9512783825908009,0.2,0.5420129679144385,0.8673796791443851,0.9627838259080093,0
134,popularity,3,2,P012,Barceloneta Beach,0.9073148829002184,0.2,0.5123656926406926,0.9264069264069265,0.883148829002184,1
134,popularity,3,3,P055,Ciutadella Park,0.8746061731419789,0.2,0.5134219696969697,0.936969696969697,0.9160617314197886,0
134,popularity,3,4,P010,Santa Maria del Mar,0.7439810548624369,0.2,0.5123686740953164,0.9294765840220386,0.9598105486243687,0
134,popularity,3,5,P039,Bunkers del Carmel,0.7009670295697676,0.2,0.4565407575757576,0.9757575757575757,0.7096702956976764,0
119,popularity,3,1,P055,Ciutadella Park,0.8516371992696299,0.2,0.5077113131313132,0.9313131313131313,0.6863719926962982,0
119,popularity,3,2,P010,Santa Maria del Mar,0.7276614697305941,1.0,0.8760962151155829,0.925068870523416,0.7966146973059405,0
119,popularity,3,3,P004,Sant Antoni Market,0.6355560188915017,0.2,0.5269709956709957,0.9567099567099567,0.7755601889150162,0
119,popularity,3,4,P027,CosmoCaixa,0.6145816515881658,0.6,0.6534581027667985,0.990909090909091,0.29581651588165697,1
119,popularity,3,5,P011,Maritime Museum,0.5795482824850016,0.6,0.6010786561264823,1.0,0.8454828248500155,0
169,popularity,3,1,P001,Sagrada Familia,0.9451239971320758,0.2,0.3749408192503495,0.9946127946127946,0.45123997132075866,0
169,popularity,3,2,P009,La Boqueria Market,0.9190509794828167,0.6,0.7048597504456326,0.857397504456328,0.6405097948281671,1
169,popularity,3,3,P007,Barcelona Cathedral,0.860881356668649,0.2,0.42059798063234305,0.9459207459207459,0.6888135666864887,0
169,popularity,3,4,P055,Ciutadella Park,0.8578928288651925,0.2,0.5209288888888889,0.9288888888888889,0.7489282886519244,0
169,popularity,3,5,P003,La Pedrera,0.8551976495340358,1.0,0.8081898837058813,0.9889807162534435,0.45197649534035694,0
162,popularity,3,1,P009,La Boqueria Market,0.928261656640191,0.2,0.5298377005347594,0.8288770053475936,0.7326165664019103,1
162,popularity,3,2,P031,Park Guell,0.9145122098770172,0.2,0.46145672436606583,0.962534435261708,0.5051220987701721,0
162,popularity,3,3,P007,Barcelona Cathedral,0.8645970731328106,0.2,0.4978777866490465,0.9347319347319347,0.7259707313281062,0
162,popularity,3,4,P055,Ciutadella Park,0.8447646710476558,0.2,0.5197267676767676,0.9167676767676768,0.6176467104765578,0
162,popularity,3,5,P008,Picasso Museum,0.8425121949234292,0.2,0.49302883560009547,0.9442424242424242,0.6851219492342917,0
147,popularity,3,1,P009,La Boqueria Market,0.9412002631881043,0.2,0.5138550980392157,0.8274509803921569,0.8620026318810435,0
147,popularity,3,2,P055,Ciutadella Park,0.8738127328174066,0.2,0.5354051515151516,0.9151515151515152,0.9081273281740656,1
147,popularity,3,3,P004,Sant Antoni Market,0.6377702283618704,0.2,0.5259151948051948,0.948051948051948,0.7977022836187027,0
147,popularity,3,4,P057,Encants Market,0.6004097351741965,0.2,0.5295948484848485,0.9848484848484849,0.7840973517419648,0
147,popularity,3,5,P033,Placa del Sol,0.5672186120973679,0.2,0.5425846386946387,0.9869463869463869,0.7221861209736784,0
196,popularity,3,1,P031,Park Guell,0.9348915356614687,0.2,0.4111640182419071,0.9603305785123967,0.7089153566146861,0
196,popularity,3,2,P012,Barceloneta Beach,0.9098127328174066,0.2,0.5281901298701299,0.8987012987012988,0.9081273281740656,0
196,popularity,3,3,P007,Barcelona Cathedral,0.8836061731419789,0.2,0.39368909746068725,0.9291375291375291,0.9160617314197886,0
196,popularity,3,4,P008,Picasso Museum,0.8688653522084702,0.2,0.3891571627287526,0.9418181818181818,0.9486535220847008,1
196,popularity,3,5,P010,Santa Maria del Mar,0.7427361760835403,0.2,0.4633488961732951,0.9052341597796143,0.9473617608354017,0
179,popularity,3,1,P009,La Boqueria Market,0.934661469730594,0.2,0.5147572905525848,0.8231729055258468,0.7966146973059405,1
179,popularity,3,2,P012,Barceloneta Beach,0.8956905459436998,0.2,0.5223703896103896,0.8961038961038961,0.766905459436997,0
179,popularity,3,3,P055,Ciutadella Park,0.8680251785970684,0.2,0.5263519191919191,0.9119191919191919,0.8502517859706838,0
179,popularity,3,4,P004,Sant Antoni Market,0.6197878454281178,0.2,0.5331257142857143,0.9428571428571428,0.6178784542811779,0
179,popularity,3,5,P057,Encants Market,0.5778937916786064,0.2,0.5347248484848486,0.9848484848484849,0.5589379167860645,0
47,popularity,3,1,P055,Ciutadella Park,0.8712104121571895,0.2,0.5097744949494949,0.9094949494949495,0.8821041215718952,0
47,popularity,3,2,P010,Santa Maria del Mar,0.7407006483426426,0.2,0.5053036657211001,0.9008264462809917,0.9270064834264259,0
47,popularity,3,3,P027,CosmoCaixa,0.6516306636958602,0.2,0.5116665889479648,0.9863636363636363,0.6663066369586018,1
47,popularity,3,4,P004,Sant Antoni Market,0.6498766537352142,0.2,0.5502875541125541,0.9411255411255411,0.9187665373521413,0
47,popularity,3,5,P057,Encants Market,0.6007993825393656,0.2,0.5546598484848485,0.9848484848484849,0.7879938253936551,0
81,popularity,3,1,P009,La Boqueria Market,0.9236371992696298,0.2,0.49084386809269165,0.8103386809269163,0.6863719926962982,0
81,popularity,3,2,P031,Park Guell,0.8996273198373572,1.0,0.8917914543200116,0.9559228650137741,0.35627319837357174,1
81,popularity,3,3,P012,Barceloneta Beach,0.8938928288651925,0.2,0.5283011688311688,0.8883116883116884,0.7489282886519244,0
81,popularity,3,4,P010,Santa Maria del Mar,0.7330251785970684,0.6,0.6917368428624852,0.8986225895316804,0.8502517859706838,0
81,popularity,3,5,P004,Sant Antoni Market,0.6113651068576383,0.2,0.510149393939394,0.9393939393939394,0.5336510685763832,0
150,popularity,3,1,P012,Barceloneta Beach,0.9052002631881044,0.2,0.5388064285714286,0.8857142857142857,0.8620026318810435,0
150,popularity,3,2,P055,Ciutadella Park,0.8712104121571895,0.2,0.5405380303030303,0.9030303030303031,0.8821041215718952,1
150,popularity,3,3,P039,Bunkers del Carmel,0.7001168588789682,1.0,0.9249971548821551,0.9488215488215488,0.7011685887896825,0
150,popularity,3,4,P004,Sant Antoni Market,0.6498766537352142,0.2,0.5181849134199135,0.9341991341991343,0.9187665373521413,0
150,popularity,3,5,P057,Encants Market,0.6007993825393656,0.2,0.5230983333333333,0.9833333333333333,0.7879938253936551,0
185,popularity,3,1,P009,La Boqueria Market,0.9216306636958602,0.2,0.5020730481283423,0.7989304812834225,0.6663066369586018,0
185,popularity,3,2,P012,Barceloneta Beach,0.8775389223867737,0.2,0.5401114285714286,0.8857142857142857,0.5853892238677358,0
185,popularity,3,3,P055,Ciutadella Park,0.8463549313428853,0.2,0.541600606060606,0.9006060606060606,0.6335493134288531,0
185,popularity,3,4,P004,Sant Antoni Market,0.6266349640664666,0.2,0.5168799134199135,0.9341991341991343,0.6863496406646651,1
185,popularity,3,5,P038,Labyrinth Park of Horta,0.5983725658879018,0.2,0.4809552539009334,0.9913419913419913,0.7637256588790176,0
50,popularity,3,1,P009,La Boqueria Market,0.9353909739960429,0.2,0.49955003565062395,0.7918003565062389,0.8039097399604288,1
50,popularity,3,2,P055,Ciutadella Park,0.8683734575661073,0.2,0.5185257575757576,0.8957575757575758,0.8537345756610719,0
50,popularity,3,3,P010,Santa Maria del Mar,0.7434782684002086,0.2,0.473032258953168,0.8986225895316804,0.9547826840020858,0
50,popularity,3,4,P004,Sant Antoni Market,0.6204479474874763,0.2,0.5198435930735931,0.9307359307359307,0.6244794748747629,0
50,popularity,3,5,P027,CosmoCaixa,0.6123136574466652,0.2,0.4808003030303031,0.9803030303030303,0.27313657446665185,0
180,popularity,3,1,P009,La Boqueria Market,0.9268126177379788,0.2,0.48894579322638154,0.7675579322638146,0.7181261773797889,0
180,popularity,3,2,P012,Barceloneta Beach,0.8837853293303545,0.2,0.5232624675324675,0.8753246753246753,0.6478532933035444,1
180,popularity,3,3,P055,Ciutadella Park,0.8538915356614687,0.2,0.5278976767676768,0.8876767676767677,0.7089153566146861,0
180,popularity,3,4,P010,Santa Maria del Mar,0.718503142778839,0.2,0.4490095001619048,0.8831955922865014,0.7050314277883897,0
180,popularity,3,5,P027,CosmoCaixa,0.6709608113990528,0.2,0.45546023215020853,0.9803030303030303,0.8596081139905279,0
66,popularity,3,1,P009,La Boqueria Market,0.9325560188915016,0.2,0.4965453832442068,0.7618538324420677,0.7755601889150162,0
66,popularity,3,2,P012,Barceloneta Beach,0.869760104321848,0.2,0.5027669264069264,0.8640692640692641,0.5076010432184795,1
66,popularity,3,3,P055,Ciutadella Park,0.8363651068576383,0.2,0.5080428282828283,0.8828282828282829,0.5336510685763832,0
66,popularity,3,4,P057,Encants Market,0.5620739853126947,0.2,0.5223418181818182,0.9818181818181818,0.4007398531269466,0
66,popularity,3,5,P033,Placa del Sol,0.5484819002561119,0.2,0.5128546386946388,0.9869463869463869,0.534819002561118,0
38,popularity,3,1,P012,Barceloneta Beach,0.8830509794828167,1.0,0.9616206060606062,0.8606060606060606,0.6405097948281671,0
38,popularity,3,2,P007,Barcelona Cathedral,0.88124550625419,0.2,0.4561236049485107,0.917948717948718,0.8924550625418987,1
38,popularity,3,3,P008,Picasso Museum,0.8543909739960429,0.2,0.4500438846687904,0.9151515151515152,0.8039097399604288,0
38,popularity,3,4,P055,Ciutadella Park,0.8516371992696299,0.6,0.7466771717171717,0.8771717171717172,0.6863719926962982,0
38,popularity,3,5,P010,Santa Maria del Mar,0.7276614697305941,0.2,0.4769990497193732,0.8787878787878788,0.7966146973059405,0
42,popularity,3,1,P001,Sagrada Familia,0.9815574861722249,0.2,0.4549954330081262,0.9865319865319865,0.8155748617222487,0
42,popularity,3,2,P002,Casa Batllo,0.9361485844543105,0.2,0.43059734927732085,0.9903030303030304,0.9014858445431044,0
42,popularity,3,3,P031,Park Guell,0.9358126177379789,0.2,0.4888571785026899,0.943801652892562,0.7181261773797889,0
42,popularity,3,4,P012,Barceloneta Beach,0.9052002631881044,1.0,0.9729724458874459,0.8588744588744589,0.8620026318810435,0
42,popularity,3,5,P003,La Pedrera,0.8966107467575062,0.2,0.4495143229480275,0.9867768595041322,0.8661074675750619,1
19,popularity,3,1,P009,La Boqueria Market,0.9432104121571895,0.2,0.5051113458110517,0.740463458110517,0.8821041215718952,0
19,popularity,3,2,P031,Park Guell,0.9348915356614687,0.2,0.38049601534828814,0.9404958677685951,0.7089153566146861,1
19,popularity,3,3,P010,Santa Maria del Mar,0.7427361760835403,0.2,0.45043680243998424,0.8633608815426997,0.9473617608354017,0
19,popularity,3,4,P039,Bunkers del Carmel,0.7011886580540319,0.2,0.484294191919192,0.9191919191919192,0.711886580540318,0
19,popularity,3,5,P027,CosmoCaixa,0.6483549313428854,0.2,0.44798058441558447,0.9727272727272728,0.6335493134288531,0
132,popularity,3,1,P009,La Boqueria Market,0.9479827593569837,0.2,0.4845811408199644,0.7376114081996434,0.9298275935698374,1
132,popularity,3,2,P055,Ciutadella Park,0.8778653522084701,0.6,0.747729090909091,0.8690909090909091,0.9486535220847008,0
132,popularity,3,3,P010,Santa Maria del Mar,0.7464694498092802,0.2,0.47468424942488696,0.8633608815426997,0.984694498092802,0
132,popularity,3,4,P027,CosmoCaixa,0.6498823571856105,0.2,0.4880150056459525,0.9712121212121212,0.6488235718561041,0
132,popularity,3,5,P004,Sant Antoni Market,0.643475055129626,0.2,0.5089083116883117,0.9168831168831169,0.8547505512962588,0
124,popularity,3,1,P001,Sagrada Familia,0.9832790362596323,0.2,0.42919993695823483,0.9851851851851852,0.8327903625963224,0
124,popularity,3,2,P031,Park Guell,0.9360917206890023,1.0,0.8964376296817302,0.9349862258953168,0.7209172068900228,1
124,popularity,3,3,P003,La Pedrera,0.896438887957724,0.2,0.42544652013363815,0.984573002754821,0.8643888795772388,0
124,popularity,3,4,P055,Ciutadella Park,0.8746061731419789,1.0,0.9699434343434344,0.8634343434343434,0.9160617314197886,0
124,popularity,3,5,P008,Picasso Museum,0.8705453772814058,0.2,0.4507376402321084,0.9030303030303031,0.9654537728140578,0
82,popularity,3,1,P001,Sagrada Familia,0.9736538998126864,0.2,0.47625790876242097,0.9851851851851852,0.7365389981268632,0
82,popularity,3,2,P002,Casa Batllo,0.9315930234541291,0.6,0.675420327193132,0.9878787878787879,0.8559302345412915,0
82,popularity,3,3,P031,Park Guell,0.9248556824543015,0.2,0.47496088647863594,0.9316804407713498,0.6085568245430156,0
82,popularity,3,4,P012,Barceloneta Beach,0.8990318558342969,0.2,0.520354264069264,0.8406926406926407,0.8003185583429683,1
82,popularity,3,5,P003,La Pedrera,0.8906042005024825,0.6,0.6915062589996848,0.984573002754821,0.8060420050248244,0
88,popularity,3,1,P055,Ciutadella Park,0.8738127328174066,0.2,0.5167885858585859,0.8585858585858586,0.9081273281740656,0
88,popularity,3,2,P039,Bunkers del Carmel,0.6947306703819138,0.2,0.46464111111111106,0.9111111111111111,0.6473067038191379,1
88,popularity,3,3,P004,Sant Antoni Market,0.6377702283618704,1.0,0.9748925108225108,0.9082251082251083,0.7977022836187027,0
88,popularity,3,4,P057,Encants Market,0.6004097351741965,1.0,0.9811912121212122,0.9712121212121212,0.7840973517419648,0
88,popularity,3,5,P033,Placa del Sol,0.5672186120973679,0.2,0.528878717948718,0.9794871794871794,0.7221861209736784,0
17,popularity,3,1,P031,Park Guell,0.9401655465783542,0.2,0.4322474363217286,0.9316804407713498,0.761655465783542,0
17,popularity,3,2,P009,La Boqueria Market,0.9286538998126863,0.2,0.5109701158645277,0.7233511586452763,0.7365389981268632,1
17,popularity,3,3,P007,Barcelona Cathedral,0.8679982402132602,0.2,0.4705516992589812,0.9011655011655012,0.7599824021326022,0
17,popularity,3,4,P055,Ciutadella Park,0.8604846082547462,0.2,0.5073427777777778,0.8577777777777778,0.7748460825474612,0
17,popularity,3,5,P008,Picasso Museum,0.8508562710274112,0.2,0.46469575520303713,0.9006060606060606,0.7685627102741123,0
158,popularity,3,1,P009,La Boqueria Market,0.9479827593569837,0.2,0.5188123083778966,0.7190730837789662,0.9298275935698374,0
158,popularity,3,2,P012,Barceloneta Beach,0.9092199271523406,0.2,0.5119911038961039,0.838961038961039,0.9021992715234046,0
158,popularity,3,3,P039,Bunkers del Carmel,0.7010433857519474,0.2,0.46354739057239064,0.9057239057239057,0.7104338575194733,0
158,popularity,3,4,P004,Sant Antoni Market,0.643475055129626,0.2,0.5377275108225108,0.9082251082251083,0.8547505512962588,1
158,popularity,3,5,P057,Encants Market,0.6052611024635168,0.2,0.5440262121212122,0.9712121212121212,0.8326110246351683,0
189,popularity,3,1,P031,Park Guell,0.9358126177379789,0.6,0.6567779668284283,0.9283746556473829,0.7181261773797889,0
189,popularity,3,2,P012,Barceloneta Beach,0.9052002631881044,0.2,0.5203816233766234,0.8337662337662338,0.8620026318810435,0
189,popularity,3,3,P007,Barcelona Cathedral,0.8882783825908009,0.2,0.4390938113262755,0.8955710955710956,0.9627838259080093,1
189,popularity,3,4,P055,Ciutadella Park,0.8712104121571895,0.6,0.7424595454545454,0.8545454545454546,0.8821041215718952,0
189,popularity,3,5,P008,Picasso Museum,0.8669827593569838,0.2,0.43423245934492355,0.8957575757575758,0.9298275935698374,0
175,popularity,3,1,P009,La Boqueria Market,0.9190509794828167,0.2,0.5054512834224599,0.704812834224599,0.6405097948281671,0
175,popularity,3,2,P031,Park Guell,0.8911913025651267,0.2,0.34396013774104683,0.9261707988980716,0.2719130256512666,0
175,popularity,3,3,P010,Santa Maria del Mar,0.7246905459436997,0.2,0.4510206887052342,0.8523415977961433,0.766905459436997,1
175,popularity,3,4,P014,MNAC,0.6814863441421886,0.2,0.37037070838252656,0.9896103896103896,0.42486344142188526,0
175,popularity,3,5,P013,Montjuic Castle,0.6622013680795898,0.2,0.3201631892350075,0.9981351981351981,0.502013680795897,0
165,popularity,3,1,P001,Sagrada Familia,0.9843613707513954,0.2,0.3826257768621784,0.9838383838383838,0.8436137075139533,0
165,popularity,3,2,P031,Park Guell,0.9348915356614687,0.2,0.4430770562276303,0.9261707988980716,0.7089153566146861,0
165,popularity,3,3,P012,Barceloneta Beach,0.9098127328174066,0.2,0.5283358225108226,0.8251082251082251,0.9081273281740656,1
165,popularity,3,4,P007,Barcelona Cathedral,0.8836061731419789,0.2,0.43176563587062133,0.88997668997669,0.9160617314197886,0
165,popularity,3,5,P008,Picasso Museum,0.8688653522084702,0.2,0.42654372444870986,0.8957575757575758,0.9486535220847008,0
116,popularity,3,1,P012,Barceloneta Beach,0.8830509794828167,0.2,0.5114110822510823,0.8225108225108225,0.6405097948281671,0
116,popularity,3,2,P055,Ciutadella Park,0.8516371992696299,0.2,0.5165600000000001,0.8400000000000001,0.6863719926962982,0
116,popularity,3,3,P004,Sant Antoni Market,0.6355560188915017,0.2,0.5237840692640693,0.8926406926406927,0.7755601889150162,1
116,popularity,3,4,P057,Encants Market,0.5709292369835842,0.2,0.5284351515151515,0.9651515151515152,0.4892923698358424,0
116,popularity,3,5,P033,Placa del Sol,0.5485711194972566,0.2,0.5245357575757577,0.9757575757575757,0.5357111949725651,0
45,popularity,3,1,P009,La Boqueria Market,0.9412002631881043,0.2,0.49475827094474156,0.6976827094474154,0.8620026318810435,0
45,popularity,3,2,P031,Park Guell,0.9287853293303544,0.2,0.4279128241980384,0.9261707988980716,0.6478532933035444,1
45,popularity,3,3,P007,Barcelona Cathedral,0.8803148829002184,0.2,0.4152977902832719,0.8825174825174825,0.883148829002184,0
45,popularity,3,4,P055,Ciutadella Park,0.8738127328174066,0.2,0.5274051515151515,0.8351515151515152,0.9081273281740656,0
45,popularity,3,5,P008,Picasso Museum,0.8642199271523405,0.2,0.41009452688000847,0.8884848484848484,0.9021992715234046,0
105,popularity,3,1,P001,Sagrada Familia,0.9815574861722249,0.2,0.4259285528078462,0.9838383838383838,0.8155748617222487,0
105,popularity,3,2,P002,Casa Batllo,0.9361485844543105,0.2,0.39366076358942775,0.9878787878787879,0.9014858445431044,1
105,popularity,3,3,P031,Park Guell,0.9358126177379789,0.2,0.4779148541384985,0.925068870523416,0.7181261773797889,0
105,popularity,3,4,P012,Barceloneta Beach,0.9052002631881044,0.2,0.5349747619047619,0.819047619047619,0.8620026318810435,0
105,popularity,3,5,P003,La Pedrera,0.8966107467575062,0.2,0.41852122244179013,0.9823691460055096,0.8661074675750619,0
73,popularity,3,1,P009,La Boqueria Market,0.9378475704348834,0.2,0.5119032709447415,0.6976827094474154,0.828475704348835,0
73,popularity,3,2,P031,Park Guell,0.9236886252458181,0.2,0.3718723125842565,0.925068870523416,0.5968862524581813,1
73,popularity,3,3,P012,Barceloneta Beach,0.9055406429749586,0.2,0.5146831818181818,0.8181818181818182,0.8654064297495856,0
73,popularity,3,4,P010,Santa Maria del Mar,0.7402090985733341,0.2,0.46243744417091615,0.8413223140495868,0.9220909857333407,0
73,popularity,3,5,P039,Bunkers del Carmel,0.6900642708714825,0.2,0.4685199494949495,0.8949494949494949,0.6006427087148248,0
170,popularity,3,1,P031,Park Guell,0.9220119048557944,0.2,0.46273118101839517,0.9239669421487603,0.5801190485579445,0
170,popularity,3,2,P009,La Boqueria Market,0.9092489695761723,0.2,0.5085656684491978,0.6962566844919786,0.5424896957617233,1
170,popularity,3,3,P012,Barceloneta Beach,0.8641239971320759,0.6,0.7377916017316017,0.8173160173160173,0.45123997132075866,0
170,popularity,3,4,P007,Barcelona Cathedral,0.849757325155124,0.2,0.480536029776675,0.8825174825174825,0.5775732515512403,0
170,popularity,3,5,P055,Ciutadella Park,0.8430386451639147,0.2,0.5194135353535354,0.8335353535353536,0.6003864516391471,0
144,popularity,3,1,P009,La Boqueria Market,0.928261656640191,0.2,0.48139724598930483,0.6834224598930482,0.7326165664019103,1
144,popularity,3,2,P012,Barceloneta Beach,0.8694515782949589,0.2,0.49800370129870136,0.812987012987013,0.5045157829495881,0
144,popularity,3,3,P055,Ciutadella Park,0.8447646710476558,0.2,0.5029736868686869,0.8286868686868687,0.6176467104765578,0
144,popularity,3,4,P010,Santa Maria del Mar,0.7137596505195407,0.2,0.4721718435934708,0.8325068870523415,0.6575965051954071,0
144,popularity,3,5,P004,Sant Antoni Market,0.6270589611955276,0.2,0.5080264285714287,0.8857142857142857,0.690589611955276,0
187,popularity,3,1,P001,Sagrada Familia,0.9451239971320758,1.0,0.8396107580940708,0.9838383838383838,0.45123997132075866,1
187,popularity,3,2,P009,La Boqueria Market,0.9190509794828167,0.2,0.4848612210338682,0.669162210338681,0.6405097948281671,0
187,popularity,3,3,P007,Barcelona Cathedral,0.860881356668649,1.0,0.8764371292612207,0.8787878787878788,0.6888135666864887,0
187,popularity,3,4,P055,Ciutadella Park,0.8578928288651925,0.2,0.5084772222222222,0.8222222222222223,0.7489282886519244,0
187,popularity,3,5,P003,La Pedrera,0.8551976495340358,0.2,0.3938085973654167,0.9823691460055096,0.45197649534035694,0
104,popularity,3,1,P009,La Boqueria Market,0.9412002631881043,0.2,0.49326999108734404,0.6520499108734403,0.8620026318810435,0
104,popularity,3,2,P031,Park Guell,0.9287853293303544,0.2,0.416074113392727,0.9118457300275482,0.6478532933035444,0
104,popularity,3,3,P007,Barcelona Cathedral,0.8803148829002184,0.2,0.39239270386530833,0.8731934731934732,0.883148829002184,1
104,popularity,3,4,P008,Picasso Museum,0.8642199271523405,0.6,0.6059400232126277,0.8666666666666667,0.9021992715234046,0
104,popularity,3,5,P010,Santa Maria del Mar,0.7395336139923093,0.2,0.4605698735007712,0.8148760330578513,0.9153361399230932,0
103,popularity,3,1,P012,Barceloneta Beach,0.8461913025651268,0.2,0.5181099783549784,0.7835497835497836,0.2719130256512666,1
103,popularity,3,2,P055,Ciutadella Park,0.8186273198373573,0.2,0.5240842929292929,0.8092929292929293,0.35627319837357174,0
103,popularity,3,3,P010,Santa Maria del Mar,0.6830449488278603,0.2,0.445965901290939,0.8148760330578513,0.3504494882786022,0
103,popularity,3,4,P027,CosmoCaixa,0.6485186879484582,0.6,0.678488593945821,0.9636363636363636,0.6351868794845821,0
